8.564875206647206696e-01,6.235023144189817401e-01,3.026925655022835171e-01,3.819597224797904866e-01,7.761026608480610101e-01
2.714218831034484469e-01,3.735238538644831685e-01,7.995417599491965177e-01,6.127728445568630944e-02,9.812093356428230884e-01
4.338965213496876472e-01,9.509351843886819644e-01,3.636627333301918341e-01,9.240242945631610416e-01,2.216508859241933527e-01
8.897875633095042591e-02,9.987601637837573154e-01,3.301556789096988798e-01,9.980025129782759130e-01,7.448919973400747185e-03
7.246313975581708533e-01,3.135267562962996690e-01,2.312848415981206274e-01,1.319614026339360757e-01,8.528108282117021766e-01
2.098034344478865443e-01,7.824955790203460548e-01,9.976782809807370755e-01,2.539333739365040588e-01,9.702324514748021933e-01
7.233272553967606822e-01,3.124877259503795468e-01,2.318566335936019795e-01,1.312368735877971759e-01,8.532143942844162554e-01
8.518114044335542978e-01,6.762124187707023726e-01,3.210155854432130695e-01,4.397796239954758213e-01,7.554520367837216366e-01
9.885386210227706805e-01,4.235246854766924751e-01,7.616250404413105191e-03,3.347821751681469005e-01,6.446846122464201523e-01
1.920952424561654936e-01,5.844014247591036160e-01,9.653421865161453397e-01,1.107198958131423994e-01,9.981084177287837811e-01
8.570494092035988443e-01,6.216613472507657168e-01,3.012020084510097506e-01,3.804658741396197419e-01,7.762695117476110518e-01
5.557061825837597002e-01,8.650276914168391063e-01,7.683262220393556330e-01,5.754277464514978568e-01,7.955982036607749386e-01
1.000000000000000000e+00,4.588511724636555877e-01,2.835201197727066358e-03,3.759263388482979584e-01,6.190560073346589309e-01
3.559867757655788001e-02,1.578794822700905764e-01,8.276870784496719313e-01,3.887377637367905869e-03,9.915804065543747381e-01
1.995297947789018422e-01,6.240619046662690961e-01,9.725391992192256030e-01,1.300850863329741092e-01,9.951847734468295403e-01
8.196532619105734163e-01,8.084110968746647252e-01,2.538719695103303087e-01,6.796079458448723853e-01,5.607254837747792653e-01
1.949627382302573375e-01,5.986611278028511895e-01,9.679877918613885024e-01,1.173409341510660564e-01,9.971532831042435596e-01
2.639316388888779397e-01,9.770791664446454305e-01,3.969835027098449487e-01,9.599114555438200691e-01,1.378019924596631807e-01
9.566424590928529481e-01,7.446465988881796338e-01,0.000000000000000000e+00,7.686181041566482186e-01,2.921224055976660572e-01
2.722338844848546380e-01,9.758979941392587065e-01,3.999025415648188031e-01,9.576790463751158056e-01,1.447608535016813303e-01
8.156331108657564055e-01,8.132341139309645639e-01,2.453168322217439412e-01,6.924259749036207889e-01,5.436426699501932802e-01
