8.391236688980389102e-01,7.970383715892420673e-01,6.819487687645675589e-01
4.194251708083246433e-01,9.663673931054461708e-01,1.971745841877109440e-01
9.856819225205972756e-01,1.712998721496084009e-01,6.226618859517418780e-01
9.995266766019000881e-01,5.152358058950534669e-03,6.315937799445775491e-01
5.067827193792171503e-01,9.513169546318007708e-01,7.100037608107535592e-01
8.164044139104975617e-01,8.181292673751997535e-01,2.018370473214847749e-03
5.051844038599719866e-01,9.516187419410049309e-01,7.093127155152560981e-01
8.741142083510881067e-01,7.504398457184596749e-01,6.690422391499599719e-01
7.479480512377048029e-01,8.553692917588990863e-01,9.699925074016381155e-01
6.125676835813422816e-01,9.260333266586620038e-01,2.967069792546345175e-02
8.380021623532771802e-01,7.982732030028938386e-01,6.832386582911197381e-01
9.452968726850103920e-01,5.922824051086786890e-01,2.937385213986177801e-01
7.836627415278206721e-01,8.282311642645587835e-01,9.785629160168181073e-01
1.085524001332652255e-01,9.930730252730022301e-01,1.334798006690381955e-01
6.553209814784290987e-01,9.123173754352764675e-01,2.364603977710394433e-02
9.461794385000099616e-01,5.248403262810494851e-01,7.346896073458674126e-01
6.280509490274895912e-01,9.213815173773747258e-01,2.746998638730363540e-02
9.921947666796505638e-01,9.537881992977803591e-02,5.881571938976186686e-01
9.449587270889545643e-01,4.314486600244573089e-01,1.000000000000000000e+00
9.918328923520622897e-01,1.002318322131336426e-01,5.862994707398112570e-01
9.479321024914073579e-01,5.108373659043545789e-01,7.421652545083775587e-01
6.155815676375315793e-01,9.178811147134622317e-01,9.412663656363604581e-01
9.842328611695597695e-01,2.329916836894860288e-01,7.583100100113027153e-02
9.924357183188645681e-01,9.216424863711702997e-02,5.894069452554917543e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.348215638099716784e-01
6.185069046475224486e-01,9.169113788292833078e-01,9.418641162416506729e-01
8.200130132653664639e-01,8.146316157350720344e-01,1.549793895709083991e-03
8.818761400879067125e-01,7.377096550928001761e-01,6.698808397985894780e-01
