3.035290497395246034e-01,2.523654182562685699e-01
5.829836592294098674e-01,2.933620856944986199e-01
3.582754071815028585e-01,2.557060756863779316e-01
4.604769147471374779e-01,2.844297251142950955e-01
4.309197034595770859e-01,4.327231911834427680e-01
5.606736974924479977e-01,3.113500778913831368e-01
3.969382950203836358e-01,4.088263075443100414e-01
2.782068154737886712e-01,4.417518074467775557e-01
5.701700089855936682e-01,1.958783990137842324e-01
2.493450748745456858e-01,1.637509398793459692e-01
6.653512763914569694e-01,2.463154888087786820e-01
6.600519536854010383e-01,2.175644251871517720e-01
2.613341180649632056e-01,2.112864697158038096e-01
5.534804708755874936e-02,4.702058510311807327e-02
7.979820198768977635e-01,7.773419908545819990e-02
4.504426264717276696e-01,3.394051863020774995e-01
5.064612548188417440e-01,3.525504880563198884e-01
9.266044963928397049e-01,4.417458626223313978e-01
3.304180786742912934e-01,1.915827373521793442e-01
1.000000000000000000e+00,2.861781349225215876e-01
2.594005287291749617e-01,4.525578443151026531e-01
9.055520490199865380e-01,0.000000000000000000e+00
9.993146325572715982e-02,5.391073805020543119e-01
7.140659013012611300e-01,1.193927301238384975e-01
7.764196479139626739e-01,1.122846012063304089e-01
7.542143830285954476e-01,1.236437329740634194e-01
1.501164671907538883e-01,1.201210306561965313e-01
2.397036377246022365e-01,4.157173618019928685e-01
1.659275156442255872e-01,3.746921064153636571e-01
3.483370231632070269e-01,1.991235474139734229e-01
6.717473123313613126e-01,7.738908809812127254e-01
7.439251031649383172e-01,1.371712077211183212e-01
2.773714980941510699e-01,4.874021619679116402e-01
6.024526358673454318e-01,1.647175276721518922e-01
3.511421912600750650e-01,8.354340741909556112e-01
7.969294997662799140e-01,7.777529554668222156e-02
7.516506721739285579e-02,3.217251189171829728e-01
7.487821267161010041e-01,1.650212169856893618e-01
3.599312273881439261e-01,2.065070633890131457e-01
7.944508478407488195e-01,1.151947092243990889e-01
1.343921338235912200e-01,9.300394957732227574e-02
2.184024518976930840e-01,4.018125201136110713e-01
2.225022277471227217e-01,4.044800804254163884e-01
4.328118870565815235e-01,2.539505815997785132e-01
1.972495786818697916e-01,1.529834705642599268e-01
2.738253562450525536e-01,1.824272681540368146e-01
7.796651103469709465e-01,1.332577469348378563e-01
3.932571006408158709e-01,3.088525387050971016e-01
1.505755962639804268e-01,3.621053809902258780e-01
2.688110577916686950e-01,4.342401176703475918e-01
3.518499159144348742e-01,8.654317562834639155e-01
1.627804682057351071e-01,1.275378886960540914e-01
6.392911899214457350e-01,8.766196992300490098e-01
1.329666014186875467e-01,1.692304419911218605e-01
3.819633870095406891e-02,3.593327175387278638e-02
4.179539008524871257e-01,3.219907741871206319e-01
3.819693388073369666e-01,2.088652290650079291e-01
3.024639236492782102e-02,5.555685991655082701e-01
4.473472914930181066e-01,2.676079230406898102e-01
6.355715026029821191e-01,8.795783416827160917e-01
8.508908243673951599e-03,7.763887225101706591e-02
5.952594037887884992e-01,8.824431253252607021e-01
5.615598801654114736e-02,1.088524417398363808e-01
5.284044648177195214e-01,2.865394585676457884e-01
8.053434504339409550e-01,5.991195897471064402e-01
4.319171157733021071e-01,2.697490356676115475e-01
1.684877022748998976e-01,1.312226216567652926e-01
9.576305311074523319e-02,1.299509070390625631e-01
3.987337381999372932e-01,3.682604943124291319e-01
6.926511263651389250e-01,6.507937724970354054e-01
1.461443362030295789e-01,6.593618293828369392e-01
0.000000000000000000e+00,1.350780192877126806e-02
4.110563767496456244e-01,2.913006712227108608e-01
6.234709420771130661e-01,3.174903292921119058e-01
3.684686542416668598e-01,2.380396939725251126e-01
1.136859941246636252e-01,3.715929387234408465e-01
3.597569426351548971e-01,2.058400114122314328e-01
5.087362107276662826e-01,3.906790595593923054e-01
1.983140758480571864e-01,1.537579355613289678e-01
2.147948165136406851e-01,7.120778573051134153e-01
2.001302711365122167e-01,3.965517470000471945e-01
7.553050793846166622e-02,5.975010670878546648e-01
4.055602365500156625e-01,2.623320194744888090e-01
2.794015137005324556e-01,7.720865132435174027e-01
8.434422656121178807e-01,8.639938403386882015e-02
9.374926039911692932e-01,4.283561018652406460e-01
7.947281944770472339e-01,6.254012672194732003e-01
6.547407912874967373e-01,8.099811598651918132e-01
8.467316351122424756e-01,6.027313202301809447e-02
3.260232521544662032e-01,4.718999623619938300e-01
3.015146572260141711e-01,4.628800146300984797e-01
3.481614004156662334e-01,2.824399495416913819e-01
7.263278431799256030e-01,2.112264306153900928e-01
2.207271222385497056e-01,6.451795787465131049e-01
3.421361605303316344e-01,2.790318421077964128e-01
2.077535517255474640e-01,7.146425941861982434e-01
3.537042612942115638e-01,4.386353371480036234e-01
5.495734942157123326e-01,3.205032337789436303e-01
3.071818757545755618e-01,2.060855370120309726e-01
4.588019378557145478e-01,3.285101783490557703e-01
5.750978607080831084e-01,1.911890294678313118e-01
4.860722530864720614e-01,1.000000000000000000e+00
6.646491250910901982e-01,2.445220448288169535e-01
1.413653495256805281e-01,9.875833388999116780e-02
8.222440755329473161e-01,1.011616592504405165e-01
6.303687808582869589e-01,1.867152768157322174e-01
1.273764655511654964e-01,6.414652568983800762e-01
5.761651049881709730e-01,3.114414296137644200e-01
1.724994571193189108e-01,3.813205508779954345e-01
3.370909201947251410e-01,3.095248122266831547e-01
4.479089535494337193e-01,3.698815055741034863e-01
8.234107346934100846e-01,5.838370213827712707e-01
5.696125464519042891e-01,9.603825117060946770e-01
9.882905266250580079e-02,1.507602436620324726e-01
3.380783040835958486e-01,8.550228006143023585e-01
