6.751162090495104184e-01,6.591145279167682780e-01,4.763153766361254426e-01
2.629805095430805539e-01,6.630338994045803513e-01,4.479789064891943617e-01
5.961213248995983482e-01,6.396500911201590256e-01,4.554275359360941966e-01
4.958150115472728103e-01,6.196854750526292754e-01,3.813153651240931419e-01
6.564994943352172596e-01,1.223211943058118423e-01,1.531470611400206905e-01
2.963143289629388555e-01,6.557545963107003217e-01,4.724011942667790676e-01
7.437606280351942711e-01,5.370371077679919614e-02,3.952654906304026161e-02
8.827777435287696983e-01,2.692217264523383280e-02,1.025427476989356212e-01
4.115563481591748562e-01,4.119295339455320004e-01,7.722865282856011815e-02
7.906941044069153435e-01,8.245988198126165125e-01,4.475997994608738040e-01
1.435708297456687599e-01,6.601091250454783621e-01,3.626581228783095634e-01
2.399669583583119437e-01,6.837185884366054900e-01,2.647791936159963888e-01
8.561652980554554926e-01,9.347223992866695585e-01,4.764220866276008826e-01
8.430641261840787770e-01,8.784888752846911064e-01,5.901000329458019333e-01
2.288122698474093220e-02,6.651199218734954455e-01,1.610524322111889228e-01
6.562390678627039176e-01,1.385343010307739653e-01,2.625954516293604879e-03
4.722121546627895405e-01,3.500686686702538797e-01,2.610659174557495854e-01
2.594484380686801206e-02,4.440188904541894632e-01,5.002841619033648879e-01
7.465677115788906804e-01,9.344575108844666023e-01,4.292163580240400123e-01
4.569757781427186139e-02,5.223970036776524051e-01,4.147531784125065291e-01
9.031159559297704531e-01,4.841863399686280323e-02,1.438062825283463741e-01
2.967219628680062282e-02,6.149624679036405084e-01,2.115371450472918746e-01
8.105228394434975669e-01,4.077178500419963436e-01,6.050447822355722316e-01
1.573145901140556302e-01,5.187537877036422218e-01,1.201482053712473741e-01
6.585282723882840417e-02,6.363477659401087783e-01,2.535083029049224335e-01
6.075369630686555666e-02,6.720442716109238379e-01,1.709109054792802285e-01
9.397032141997435639e-01,9.995643424764861784e-01,5.378870773736788014e-01
9.264265397357367426e-01,6.518041333452517794e-02,1.173458936990551260e-01
9.806601011633179210e-01,1.788480124538395777e-01,2.104876164418381101e-01
7.187169808572297924e-01,9.194821872997275269e-01,4.211893773860233559e-01
2.414930979755501861e-01,1.598825860548504507e-01,9.041420632698250470e-01
7.445319676106404438e-02,6.706444550957477713e-01,1.788198368706634678e-01
8.457123155535795078e-01,6.233175739073198995e-02,2.335440813761967827e-01
3.578481889154309092e-01,4.437625622727685015e-01,8.262078334671807411e-02
5.143989796634824696e-01,1.067874541344870365e-01,9.258235297845389677e-01
2.382963882157163038e-02,6.656896616002051514e-01,1.611596682113939361e-01
9.992503617665731142e-01,3.352416293782022327e-01,3.262014216748707618e-01
6.075351453961375103e-02,6.553595104462519583e-01,1.761135555152023580e-01
7.007839982544915580e-01,9.066933310287835779e-01,4.162526040713194764e-01
5.601746224837578225e-02,6.181634630488859194e-01,2.391151312308812393e-01
9.245858195871041740e-01,9.923490378347075147e-01,5.389264560811322102e-01
9.470519543167412735e-01,9.209526554497954320e-02,1.316807802278008865e-01
9.433029412521136692e-01,8.662845258769752421e-02,1.286277099244276245e-01
5.649023865581345172e-01,8.149331570512841072e-01,3.896470954120424546e-01
9.149161148053224224e-01,9.902445713482808110e-01,5.142929138649003917e-01
7.635851799843700327e-01,8.010396625603823928e-01,4.322685379474524581e-01
2.585860784797289202e-02,6.558082297231592195e-01,1.609143023635258296e-01
5.581964933160669107e-01,5.866543742269968442e-01,4.512887816074406255e-01
9.932768277883505803e-01,1.976008147749095945e-01,2.022822119843245836e-01
8.940530978193238498e-01,3.487739947444656874e-02,1.033790450146401252e-01
5.125689222994916916e-01,7.320190407593019088e-02,9.796300153320688375e-01
9.340242649360469551e-01,1.000000000000000000e+00,5.328893287059557338e-01
2.847914491549068949e-01,1.043971801367914454e-01,9.739499829869447955e-01
8.648780777142328624e-01,8.415361986181036924e-01,5.778031500444762436e-01
8.347762081254277433e-01,8.680451390050009097e-01,5.946289307750168840e-01
5.252104601259020011e-01,5.696394751788076416e-01,4.477869238423410891e-01
5.986320626774803699e-01,7.191908744922275165e-01,3.875688456476350519e-01
8.240685306332329318e-01,3.649312209469055546e-01,7.268981270471291944e-01
5.398808069656213515e-01,7.903695027201238510e-01,3.879168928090270807e-01
2.875052332802770505e-01,1.027581387381719669e-01,9.763948563072678555e-01
8.863602671073869121e-01,8.778167955048814530e-01,6.045637907906356023e-01
3.113040749824588227e-01,9.707152145516018127e-02,9.873190466156157585e-01
9.005788959192049248e-01,8.886617527818312379e-01,5.910186896537490409e-01
4.349628832998033712e-01,3.987352032230136456e-01,2.348180640771361516e-01
1.003201359219563771e-01,3.223638894875627825e-01,6.803117676987706641e-01
5.352875343324203783e-01,6.456995827542316713e-01,3.808242453814951189e-01
9.312841644717968492e-01,9.994684259758639389e-01,5.300764119191371249e-01
9.316272055218297599e-01,9.149905231336401545e-01,5.696274508197051167e-01
7.363318827491042162e-01,7.321226943754460814e-02,1.109518206681486818e-02
2.625621831520345562e-01,2.937337189775447444e-01,7.406872358248183241e-01
7.563612503219137029e-01,2.382928938226262505e-01,7.940228815960828079e-01
8.566701399631648783e-01,8.778166953489434654e-01,5.832204296817168343e-01
5.289072221076008828e-01,5.974073684041757426e-01,4.444199410697572405e-01
2.061746115135406621e-01,6.136168489886721922e-01,4.010657142777767081e-01
6.902907609982213977e-01,8.655849418007650620e-01,4.131307526242162798e-01
1.000000000000000000e+00,2.642988403571102096e-01,3.031771231069981809e-01
7.009606122126067485e-01,9.074623075687444640e-01,4.163514737384417241e-01
4.194780025462895856e-01,4.930426773130732743e-01,4.463784304886677101e-01
9.141491587081354009e-01,9.898035166130472184e-01,5.136963522599176102e-01
6.872024480907346078e-01,1.895764040709516096e-01,8.362943431595233346e-01
9.565345568064155257e-01,1.261616879362890686e-01,1.778101504348567341e-01
8.068072316650205522e-01,3.124986763867768080e-01,7.521091983609906606e-01
6.291099866764899851e-01,8.181471066456944552e-01,4.044013488525281530e-01
6.133962543433356673e-01,1.496569172938922998e-01,8.724545309192572873e-01
6.308886676850172792e-02,6.034584125790229958e-01,2.731389004485662020e-01
2.425967739602008511e-02,4.521173758432826539e-01,4.887492452132218834e-01
1.083692494404858708e-01,2.956861242512883736e-01,7.072488309752185121e-01
2.600671385594123253e-01,1.360448888525769284e-01,9.320640987058504967e-01
0.000000000000000000e+00,6.419195156918267031e-01,1.691680467581332392e-01
8.204777774854605799e-01,0.000000000000000000e+00,9.989780767468459111e-02
8.402890397599858119e-01,2.241186575824594129e-02,1.356936255251751655e-01
6.188269028674425742e-01,6.213611025129710530e-01,4.615504591939220136e-01
1.124910674182748038e-01,6.185645041694112223e-01,2.376682629901450960e-01
6.932902221523083997e-01,2.851610781802160210e-01,6.669539531178717562e-01
6.268723448975179746e-01,6.259536684974017495e-01,4.633386420278151618e-01
6.946352787101214288e-01,1.834998542598392790e-01,8.314231466687849181e-01
7.930125061525743480e-01,4.060579482246473582e-03,5.488766134887823611e-02
3.127539562575231136e-01,6.512402148664803159e-01,4.844969178345622796e-01
7.870753235914846879e-01,9.247478892530344163e-01,4.376358590387646741e-01
6.401873930650474609e-01,1.550829534119417263e-01,0.000000000000000000e+00
4.031575119449091749e-01,4.169388795466990594e-01,7.764333140342727368e-02
3.930672125998978528e-01,9.433319331241657446e-02,9.842538531519107181e-01
1.448637819705191343e-01,6.618098175254815141e-01,3.636417086471253057e-01
9.248832432534894732e-01,9.937859358866347748e-01,5.351726046338298737e-01
5.013097765936724848e-02,6.095360149875848066e-01,2.448059906665625007e-01
2.833306447797085403e-01,4.356859455038107343e-01,5.880794901186420232e-02
7.723612822540144585e-01,2.588006248043397406e-01,7.825821573654474506e-01
3.329126006753796441e-01,6.483802269491556469e-01,3.600081115179615820e-01
9.776099196370964250e-01,1.677623075391132534e-01,2.058361028949126370e-01
6.426535469360081798e-01,5.975486916970129680e-01,4.703619050951867719e-01
6.234068041785376657e-01,1.741616723785026632e-01,1.115475414625145545e-01
7.975787020212343759e-02,3.331760534455121547e-01,6.540562693516149828e-01
3.435670307897880082e-01,9.275915391479794270e-02,9.927009283355832103e-01
8.782846993229200816e-01,8.503945647029373944e-01,5.922269702251321544e-01
5.282436555636654818e-01,7.686735152738582988e-02,9.716615739209517599e-01
