4.116504099209167267e-01,9.642620816560549812e-01,3.099284515266924056e-01,5.303074707136681276e-01
8.610705595817639280e-01,5.448803689721039012e-01,6.695003316784240432e-01,5.986524950596802119e-01
2.916144917919843982e-02,3.982808387075480461e-01,4.326073840281231542e-01,5.757704327252984866e-01
9.701078576799804232e-04,1.455401772699316254e-02,4.450051511973424079e-01,4.102091852228354485e-01
7.634244539017867037e-01,6.980988014134545949e-01,2.291080463618351271e-01,2.136619210214304454e-01
5.167828535606858731e-01,8.376404368737807582e-01,9.925758469625847180e-01,4.297910378656917274e-01
7.645912581824694243e-01,6.967044214523325785e-01,2.295165489372391621e-01,2.135480955102471157e-01
3.553777515983836399e-01,9.850864807621091401e-01,3.316363022193091203e-01,5.826965947630031728e-01
5.079524004972314488e-01,8.883865263587579220e-01,2.490519690713344225e-03,3.964496605762989345e-01
7.299271594246743433e-01,6.687229196793780250e-01,8.929488644102103745e-01,6.088804413547416194e-01
4.132897023283849114e-01,9.635241929934932337e-01,3.085536573713096309e-01,5.289501410997017317e-01
2.383872263284907700e-01,9.574626301698306863e-01,7.250185623681597580e-01,4.594230912236513809e-01
4.648296969706643411e-01,9.123108132548446436e-01,0.000000000000000000e+00,4.657067773812688660e-01
9.833257350651368744e-01,2.550633799503511101e-01,6.449540334457330992e-01,9.250751542286478335e-01
6.939640466924290596e-01,7.040243831858683521e-01,9.136134647649480911e-01,5.750626621306029751e-01
1.924788088978792722e-01,8.985899727715040974e-01,3.093433019131733852e-01,7.357286796299968845e-01
7.172761626300803162e-01,6.814667014776328857e-01,9.004105760194592856e-01,5.967465655616781550e-01
9.251115842581481008e-03,2.410294271352141915e-01,4.707046752955663660e-01,4.689125959089532891e-01
1.489340419193762033e-01,7.409058746257938255e-01,4.918345787671984937e-02,9.999999999999997780e-01
1.032031143296946452e-02,2.518026298726717682e-01,4.718391159664332424e-01,4.717630556293052613e-01
1.858567831552702110e-01,8.838453791992908481e-01,3.041182976968115348e-01,7.400526982197140891e-01
6.392403558180977940e-01,7.904971745274329553e-01,1.758886642849155635e-02,2.151299188826453768e-01
1.008243222798561600e-01,4.913451081967259992e-01,8.991269052961430308e-01,5.543768551920347232e-02
8.564189880012840206e-03,2.338237874257235172e-01,4.699423414145399436e-01,4.670070993527274950e-01
1.654481403804641815e-03,0.000000000000000000e+00,4.432026117285553513e-01,4.065901498261009217e-01
6.367074279744047161e-01,7.927423556706915120e-01,1.718834208572406208e-02,2.182047236747555741e-01
5.117073111397633101e-01,8.405040693391243600e-01,9.943073869509937435e-01,4.260116825068383517e-01
3.416430138489671142e-01,9.889020998602675583e-01,3.337539438419718785e-01,5.968326680736747436e-01
2.435541566376447919e-01,9.673423580830855517e-01,7.243054705946149197e-01,4.636434377188745071e-01
2.809237824523582727e-01,9.992422789930124338e-01,3.364660376038690059e-01,6.661074808949231096e-01
2.914741216542347524e-01,9.982827228030386468e-01,3.367777888710462575e-01,6.531374186986453889e-01
2.815989154454356935e-04,3.717842959952455395e-02,4.477622861862002313e-01,4.158929100261878342e-01
9.608958981721495984e-01,3.205067950649563846e-01,6.859868898538371562e-01,8.881336319086270414e-01
6.006175631732153519e-01,8.231953243726023439e-01,1.195864805228563643e-02,2.638348722509297750e-01
8.415817879502007770e-01,5.781787234891855309e-01,6.547189450848324155e-01,5.569768454019143888e-01
3.884794327928097202e-01,9.533542314099268111e-01,7.062607699040632792e-01,4.327958237055721802e-01
1.478131959848135724e-01,6.515317599918984959e-01,9.593186882592784626e-01,1.004166187959139589e-01
5.842872682023623199e-01,7.944556591232434517e-01,9.667714603097050663e-01,4.818117521219429933e-01
9.689450509531621902e-02,5.575767022769296810e-01,8.449114585830369561e-02,9.758939873243013263e-01
1.339711149155183301e-01,6.080193348213648319e-01,9.436580741965250319e-01,8.633506985011102364e-02
7.276185667413297420e-01,6.710718847804283405e-01,8.943251873797488649e-01,6.066411071459234527e-01
7.010705205808265283e-04,2.181680208169078927e-02,4.458959861536516689e-01,4.120266227363220679e-01
6.945298209749486418e-01,7.379005397376369180e-01,2.746218695483676475e-02,1.521027365505710494e-01
9.598405955692504987e-01,3.065863938941140177e-01,1.378872512547265616e-01,7.267815355452761361e-02
9.845801492827739310e-01,2.505316718258728814e-01,6.428218066630502214e-01,9.283776997892771998e-01
8.550415548808245614e-01,5.356222588201691170e-01,7.295150726482979575e-02,8.229144302138724498e-04
1.842390205290976857e-01,8.397606314000634065e-01,7.450428544883112014e-01,3.994953279695940274e-01
3.755918424606390360e-01,9.580958293959093153e-01,7.053064886575526327e-01,4.363236992820485605e-01
9.776244724048326340e-01,2.738587320667866809e-01,6.574342355126108206e-01,9.153837334555217087e-01
3.071349730660033472e-05,7.396676472030427885e-02,4.521395239094379570e-01,4.252583459328811433e-01
1.337061690417127302e-01,6.921582092550451204e-01,5.810294969890589245e-02,9.958902191317990926e-01
9.799764025507434750e-02,5.620156701486741513e-01,8.358240693004531652e-02,9.767330853381411826e-01
3.133467876983558886e-02,3.982591033349014431e-01,5.438729675216363857e-01,4.410433520800015605e-01
5.670148715796998751e-01,8.064035384856343969e-01,9.738649955706975003e-01,4.681707653132929914e-01
3.249536331948559287e-01,9.928433227554072094e-01,3.355265078525094258e-01,6.147064544163340916e-01
1.098353383887303858e-01,6.079233349788488727e-01,7.433377347154296322e-02,9.847219917799991951e-01
8.594189409554184866e-01,5.282908426249811606e-01,7.475111469746981152e-02,2.471873210909691920e-04
9.098570325795741764e-01,4.283662540502732319e-01,7.497866863547701932e-01,8.200943665514108805e-01
2.808384718272096681e-01,9.992485401330696293e-01,3.364626167504234378e-01,6.662139917981844128e-01
9.468372168064060901e-01,3.538911494893435816e-01,7.060012284699983542e-01,8.677808039841701238e-01
4.313089777089402221e-01,9.544434610518572892e-01,2.769323526764639332e-01,5.162335115365831451e-01
1.065221547349579634e-01,5.128318275808468885e-01,9.075914314478907841e-01,6.042163904723607537e-02
5.632043599496707742e-01,8.089571016099524892e-01,9.753846264173018366e-01,4.651944793699274716e-01
2.612919507730211421e-01,1.000000000000000222e+00,3.352160941005942196e-01,6.913889951205963724e-01
5.779356794604172398e-01,7.989206327015985210e-01,9.694192591795088854e-01,4.767669595258874349e-01
0.000000000000000000e+00,6.487014024344894825e-02,4.510685030946965379e-01,4.229301075004642252e-01
6.960307542937127501e-01,7.020736516883333556e-01,9.124714494623122896e-01,5.769535365303876118e-01
9.359684501688965153e-01,3.748736299863299481e-01,1.161925681013030731e-01,3.235072965108398702e-02
1.916777642889416766e-01,8.575837298098208938e-01,7.402058727011571193e-01,4.102543931712516190e-01
