8.941147040947610147e-01,1.557142188150503204e-01,8.030034380488448864e-01,4.567621101939566830e-01
7.657481020192541399e-01,7.643592087029538185e-01,6.677676515230672738e-01,6.425854726535265016e-01
7.717312955377628736e-01,7.632392265613114901e-01,6.615180120446055856e-01,6.406258288571738957e-01
7.597353679443900054e-01,4.565547496925632109e-01,6.536354070495210555e-01,7.326212742336495332e-01
1.000000000000000000e+00,4.668163037435780760e-01,9.356353987011856166e-01,0.000000000000000000e+00
8.535674097687896422e-01,1.715257950948346211e-01,8.149342530830780973e-01,5.069521594039360091e-01
3.350493306340388000e-01,9.121934000952469646e-01,2.633318144987408793e-01,7.170635394124456052e-01
3.773967477025932382e-01,9.083813553403545793e-01,2.936893377411953221e-01,7.228402606134958219e-01
3.642355508968073141e-01,9.089971763366654356e-01,2.833037640913131927e-01,7.227136070291559911e-01
7.890071261878288666e-01,1.556971653105371223e-01,7.173488492774182657e-01,7.468335281350584332e-01
8.133633672798322722e-01,2.197963261157007131e-01,6.184272233182867007e-01,7.844361765728429248e-01
7.916549604355577197e-01,1.409874800207818191e-01,7.342745667202751347e-01,7.318731596214618218e-01
7.630865974076800340e-01,4.615754238664337428e-01,6.484017444646428263e-01,7.315135904081274676e-01
6.030812738223112479e-01,5.899218435181253772e-01,2.711714122439620178e-01,9.999434423333268818e-01
8.537683274535055045e-01,2.272954242650255530e-01,7.735912083856011368e-01,5.146681448849673712e-01
7.643672381402522031e-01,1.548382416447302012e-01,7.373774831802131224e-01,7.605561446177613316e-01
7.611444105810502014e-01,1.825210421297354668e-01,7.070286191155835676e-01,7.842325978287723043e-01
8.108864649570436400e-01,2.164402821461718085e-01,6.244873489189949334e-01,7.834479082969374453e-01
3.247221564019518447e-01,9.097341313531297491e-01,2.339633025820025414e-01,7.326934141146101975e-01
6.231791965764800212e-01,8.684077603009934254e-01,5.120485937295385925e-01,6.872176354884352856e-01
1.364099613270121081e-01,9.223637402431847931e-01,7.749027185777423998e-02,7.319809125569898267e-01
7.482711179885437325e-01,1.654244978194071569e-01,7.360325130368363666e-01,7.782408757358327822e-01
7.313492502460141598e-01,7.910521615271854934e-01,6.556132853813229078e-01,6.649536691233181029e-01
4.247507751253432051e-02,9.261576036162812997e-01,2.152120972355509032e-02,7.164533081594004482e-01
4.487663570355443499e-02,9.259761958341446997e-01,2.237735817721020481e-02,7.189380220793242238e-01
8.191690555758428527e-01,1.355644204704854472e-01,8.297523488463910413e-01,5.738591787201586802e-01
9.697714734180036267e-01,4.837544390994089616e-01,9.668093269913811127e-01,8.170033891796990577e-03
7.468871638740366414e-01,1.641347701467305020e-01,7.383848119974818491e-01,7.781202338082398029e-01
7.816369930730537874e-01,2.308492753523804508e-01,6.339501095474806558e-01,8.109354873724667900e-01
8.287513259205392391e-01,1.475736517400078607e-01,8.258444840970646794e-01,5.544542841638965269e-01
6.760309182776202963e-03,9.268529625185626397e-01,2.963392681857968114e-03,7.092366749343779198e-01
4.253807117765627810e-01,9.893900132872966990e-01,5.116011085124203550e-01,4.590227463717607148e-01
1.327668617390923567e-01,9.229583571465823644e-01,7.619161721425016243e-02,7.279707527609013962e-01
2.306988080490264270e-01,9.144754567587189964e-01,1.412039472173821086e-01,7.483188161441550745e-01
2.179917203686745353e-01,9.174521053679198790e-01,1.366124736833154163e-01,7.370618446061756313e-01
7.067522326689641421e-01,8.078963545743003127e-01,6.306457117819749270e-01,6.732421687229658280e-01
3.472301944187623501e-01,9.988338200048616500e-01,3.842815895355212730e-01,4.799307888178567238e-01
9.020049133696996790e-01,0.000000000000000000e+00,8.206887652141199307e-01,5.096537318176840303e-01
3.242429211084874030e-01,1.000000000000000000e+00,3.902071870376637719e-01,4.764083629996569980e-01
1.615726229437101646e-01,9.217956510134743819e-01,9.679695236017882287e-02,7.281006045466303922e-01
3.259110983241705339e-01,9.998232390722677776e-01,3.952144065716676757e-01,4.753655502106315933e-01
4.303557061408112561e-01,9.890185356254928006e-01,5.109222261955760347e-01,4.584558321114039492e-01
4.461186013531250882e-01,9.869086381504400540e-01,5.257627803136833977e-01,4.560164092619526932e-01
8.121662152827754388e-01,1.450426500027159338e-01,9.368023450296918408e-01,3.882214366830428753e-01
1.895263695557121431e-01,9.204233852812555572e-01,1.179098929508031190e-01,7.285045157401284222e-01
4.434015674355382131e-01,9.872031945815692433e-01,5.246450386530155940e-01,4.564202092398009780e-01
7.471482625857959192e-01,6.973004302355567674e-01,7.721234999473123306e-01,5.893760222521714498e-01
7.971127877297328190e-01,1.815945811722452508e-01,9.185734879332581038e-01,4.101953466217879152e-01
7.176581189705053543e-01,2.407882878696527562e-01,6.732705035231973945e-01,8.472944202158645410e-01
3.445729585223352709e-01,9.982504818742902186e-01,4.217955291465927403e-01,4.711283695907172442e-01
8.086430849223953388e-01,6.880203912994282689e-01,7.197703994576424291e-01,5.484263899323120750e-01
7.510667859602325747e-01,1.662176887971829609e-01,7.332410383393312969e-01,7.772155035144865387e-01
7.713742685831573853e-01,7.894771034595515768e-01,5.932636525593266708e-01,6.616677696854464941e-01
3.744185463286012205e-01,9.962810727935608179e-01,4.281169731919403643e-01,4.703303007410640779e-01
7.230415449166254227e-01,8.183983808735111332e-01,5.601934753405932721e-01,6.776407536847728341e-01
5.045142055507334522e-02,9.263602606064226253e-01,2.742468191620411888e-02,7.108648720476572480e-01
8.590983028007590505e-01,5.402072517366152127e-01,1.000000000000000000e+00,9.606884780153951420e-02
1.444751355461095788e-01,9.233598363441040124e-01,8.691234545199333361e-02,7.203564604653973635e-01
6.639763547749586436e-01,8.394702640117097658e-01,5.687914949466592596e-01,6.845907579097652018e-01
7.576533086784916771e-01,1.803115079755360783e-01,7.122809655418453900e-01,7.843282553109259814e-01
3.282237074906680374e-01,9.999580429650865021e-01,3.799677203613106569e-01,4.795378654299774501e-01
7.281903224718364598e-01,7.993137272771075885e-01,6.304017449975152232e-01,6.683826459917614482e-01
3.717873613793680199e-01,8.987974662642881363e-01,2.563609543195509710e-01,7.531021711843786104e-01
2.991892819528779723e-01,9.062678486579974768e-01,1.921269289817308934e-01,7.567061594040321859e-01
5.355270758054675451e-02,9.257000914753591436e-01,2.704501027311534411e-02,7.209274957164539810e-01
