2.560310800576378054e-01
8.380341335546123704e-02
4.279642107332430334e-01
4.260870479001286348e-01
7.138901902436477487e-01
5.065625843852705756e-02
3.797064861867310848e-02
7.132586290392706196e-02
7.531928630621986809e-01
4.934976974026265006e-01
5.476784847142259771e-01
7.413044414124416726e-01
5.390943340518916660e-02
2.503122881857395288e-01
2.939846194610366559e-01
3.036042905971135797e-01
2.541565970196008606e-01
2.428608923015717624e-01
1.352239047962754404e-01
1.415522147064062763e-01
1.215913300154222720e-01
3.408542487998349468e-01
3.254697509202282291e-01
2.868456371552358108e-02
1.490398816795226733e-01
3.724574324659769564e-01
4.961685557865880281e-01
1.217092427673528710e-01
2.386036020124623069e-01
8.241681254773206011e-02
6.842446023573947600e-02
2.918882943352233972e-01
9.146052311114374889e-02
1.051355611434267312e-01
3.454039925718702664e-01
2.478280922638221861e-01
5.305679631291710940e-01
1.363457919886847391e-01
9.126404171019006362e-02
3.209091532097482213e-01
3.553058393744761290e-01
8.564962199847043767e-01
7.398477771786149404e-05
4.329336324124163915e-02
4.640081174791301777e-01
5.972523774918706008e-02
7.664253131113445416e-01
7.573912045412641847e-01
1.846125812354910134e-01
9.181198751159644345e-02
8.966974176802977592e-01
5.043610935918133031e-02
7.345591958145102351e-01
5.779723322989418488e-01
9.999999999999997780e-01
8.984582552884198825e-02
1.112136888415636848e-01
1.165823106515403162e-01
1.346746830338713674e-01
1.108006773195684969e-01
1.293238275013060545e-01
3.730748028208724643e-01
4.643537270186930410e-01
3.209091532097482213e-01
8.641517458895375814e-02
1.972161231158319761e-01
9.447945094258741738e-02
6.250100620948304542e-01
8.717441762438488118e-02
6.063439092294847788e-02
4.038474359022531934e-01
1.789322775223370354e-01
2.200451926487612120e-02
0.000000000000000000e+00
1.391581189938440044e-02
1.424181463767988931e-01
5.470304012787083892e-01
4.917667419845792032e-02
6.942406914567877951e-02
5.584955866420715509e-03
4.292584348046278864e-01
1.585800023362687328e-01
8.279974650106913803e-02
5.240438221596521728e-02
9.696272325965485384e-02
1.568921977578855431e-01
9.741020523035248679e-02
2.289579464457964786e-01
2.079026957330039893e-01
1.180209107718299677e-01
6.625726095218467671e-02
2.235515380847182820e-01
1.465324332041783029e-01
1.113469967856194343e-01
1.867543863838991292e-02
5.423070985137734557e-02
8.551626963259912895e-01
8.724065771510483569e-02
2.960537249119959968e-01
2.443908842232850875e-01
2.939100528536086054e-01
2.797315470926972081e-01
2.379597906187748690e-01
4.419399354120217560e-01
1.446905114029570782e-01
2.112105265328589887e-01
2.132673233539342239e-01
3.745796211249199370e-01
2.345994243802028423e-01
4.140563327013832007e-01
9.573940887053955517e-02
4.307665229967811427e-01
5.163765303539915585e-01
5.962234656403762045e-01
1.141261012509350858e-01
