6.496162410314298974e-02,1.952392757261539602e-02,7.004962926202995543e-02,4.318971409921756877e-01,2.824251842221864317e-02
4.573944209288849372e-02,5.443521996922434658e-01,9.470322257487510109e-01,5.366545960473348975e-01,7.485419881680659415e-01
3.465539050041708813e-01,9.891052094398107286e-01,5.189096828375318049e-01,7.500283976218216075e-01,3.123956890885802307e-01
3.687994015825183380e-01,8.963780982013410670e-01,7.044722450561925475e-01,1.923259360803027951e-01,9.242711392867204445e-01
5.794894379149098107e-01,3.512462382987188159e-01,9.372804779982235601e-01,9.411480103436931088e-01,8.458138828438446222e-01
5.752209995647661334e-02,9.950922865560396513e-02,9.250114795187838190e-01,2.064814365066393043e-01,1.184794731986927308e-01
3.285823255273530030e-01,2.848065492986661118e-01,7.114751487868127278e-01,9.867798467833621689e-01,1.000000000000000000e+00
5.602289606384791565e-01,8.991932259913821834e-01,3.001238827953546795e-01,4.607046047180869408e-01,1.845387284794259286e-01
3.610734920744690379e-02,6.769314275593011354e-01,9.168827221903484981e-01,7.152375112694676629e-01,8.096242724088795750e-01
7.715570346116844558e-01,1.562478042247188448e-01,7.440396716278269151e-02,6.179243573213984986e-01,2.200386633802209335e-02
1.268700330940703558e-01,8.855326132650681581e-01,2.419505647393545011e-01,8.938849854252083338e-01,8.364768660285915036e-01
5.757544025299288215e-02,4.847994279940968099e-01,9.551734971596674839e-01,4.576639451572248052e-01,7.251342910778496575e-01
5.427261460591698006e-02,1.084442323329101732e-01,6.696973810144153383e-01,7.856864630432258689e-02,1.103792481978205786e-01
5.613277388734742024e-01,9.228251194802395974e-01,2.469579523518032893e-01,4.567324754649220719e-01,1.663892488653806456e-01
6.314533962762614028e-01,9.021966772132598011e-01,1.971256013298033349e-01,2.074694417874025643e-01,1.664933852543394321e-01
5.776430211682065385e-02,1.045964351862111452e-01,9.377003949881430600e-01,2.144245655129240480e-01,1.270990025804006884e-01
8.539586442481672535e-01,1.151242338515920949e-01,6.692323404942797094e-01,9.110780014209023392e-01,6.435724615582401054e-01
6.081631121458025424e-02,4.708217316942562847e-01,9.561563823310424981e-01,4.334155309320121829e-01,7.262934366858759816e-01
5.889155349168577747e-01,9.313222136266656737e-01,4.489239047777641156e-01,1.867930649631994178e-01,4.262776310010270020e-01
1.484915636359901980e-01,9.076922786190370074e-01,5.904524668467855397e-01,9.330918794018693285e-01,2.384178610921841024e-01
4.638587187143912716e-01,2.996153817741331604e-01,8.619107414858717675e-01,9.629699165928697902e-01,9.237941670740099642e-01
9.793922452098913212e-01,4.816613143436243583e-02,2.459078619226596485e-01,6.403172193519552913e-01,3.264173727643766010e-01
4.533435906585703279e-02,5.425498686872695098e-01,9.472013644984749181e-01,5.344156543201550313e-01,7.481690592656683458e-01
6.519638687717062009e-01,8.156209493583138626e-01,9.313456909346068402e-02,1.368332266958348087e-01,1.343961077935606485e-01
8.554139935786964077e-02,4.888214766192559013e-01,9.562634803649742166e-01,4.647735853544228690e-01,7.127441829848736310e-01
5.958166252952018516e-02,1.087754561758042526e-01,9.439393934377873219e-01,2.214752250353572149e-01,1.327260534985526541e-01
0.000000000000000000e+00,3.810375638417635713e-01,2.169997851418113410e-01,9.461165641969222495e-01,8.165492491959960297e-01
