4.071563165334535217e-02,7.704379460627279741e-01,2.956779319411640405e-01,9.749715599707831082e-02,8.877685418349117175e-01
3.534390009215448436e-01,8.961045808154302073e-01,6.873382152534626144e-01,3.389764869271981729e-01,3.496718750369930406e-01
7.528852932391451036e-01,2.906297024233429616e-01,8.634595935803173195e-01,3.770834382663776907e-01,2.675917413228589004e-01
3.351113564214087681e-01,8.894139858084151307e-01,6.678649913146801342e-01,3.227216024036120845e-01,3.833955171737027379e-01
9.387932557003623169e-01,5.942354270240186587e-01,2.725088025939216840e-01,4.790933056769277609e-01,6.154669686577161070e-01
8.034747525264595014e-01,4.718499882094373543e-02,6.825252018338197058e-01,4.566011694980887103e-02,6.561252081768331745e-01
9.363892494785337473e-01,5.926649825609451305e-01,2.834549633937382684e-01,4.779507748432954006e-01,6.380519601407533825e-01
7.584901443092286755e-01,2.887397699368995374e-01,8.473474551058504112e-01,3.725657567347803734e-01,2.545070045504260747e-01
3.977438747508176831e-01,4.076070132336434559e-02,6.461522076135640669e-01,6.611612457029183432e-01,5.242802798584373924e-01
8.391434201944782956e-01,9.858330625105098388e-01,5.503317308209914049e-01,9.563199325586762001e-01,4.817269738130883772e-01
9.404104313078330835e-01,5.952909516929578704e-01,2.651534182617178992e-01,4.798643629365379470e-01,6.001719339038422696e-01
1.000000000000000000e+00,6.334758224612813127e-01,0.000000000000000000e+00,5.089454773766733942e-01,0.000000000000000000e+00
3.997198868698045304e-01,4.013297371466323371e-02,6.480688215066854330e-01,6.591669943970636103e-01,5.213087199671599947e-01
4.909245432321878155e-01,9.452156546367074252e-01,8.281843023515992330e-01,4.563819814235072214e-01,1.025065664835261292e-01
6.245399118037719965e-01,3.027066144217454013e-01,9.103929080088932757e-01,4.256933195775747802e-01,5.100460728193743076e-01
7.073914601701424276e-01,6.728453019578463090e-01,1.000000000000000000e+00,5.250267507683931134e-01,4.952236462887681379e-01
6.762702928758655974e-01,2.974150979823925178e-01,9.550877646289828160e-01,4.096305831443531331e-01,4.410709475984679329e-01
6.669281104908776348e-01,2.991074511544333792e-01,9.472715389462589286e-01,4.128337944196494025e-01,4.535162303184545052e-01
9.891270773531559701e-01,6.266370270607508619e-01,4.729902649947248516e-02,5.036193845928342849e-01,1.125737657418350302e-01
8.632081222058374248e-02,7.899823680145041660e-01,3.607624054411607828e-01,1.110600166517362597e-01,6.859987995486320767e-01
4.276564301803983392e-01,3.133661819259914161e-02,6.749885735129191877e-01,6.312030774168497782e-01,4.784641725580649485e-01
2.342360475572470846e-01,6.783543935190645691e-01,5.677256981049652040e-01,3.918116256979979894e-01,3.362351601752771590e-01
5.848472699393724161e-01,6.512714763140432517e-01,9.067557276340811878e-01,5.076998618930883556e-01,6.229644725911611669e-01
7.942344342491085563e-01,9.963331618341908502e-01,7.144279568900347988e-01,8.934993217545333932e-01,7.408534645217697001e-01
4.366007703781593086e-01,9.260432987552504880e-01,7.738865444133155025e-01,4.099624893738275100e-01,1.918496613606412438e-01
8.516704084188928547e-01,1.140734247190114958e-01,5.029435229346014280e-01,5.375451149005450180e-03,3.424559335889952871e-01
8.066416551903659027e-01,9.933784304014570132e-01,6.685419320320992176e-01,9.113387697616952554e-01,6.714564346573596021e-01
3.268613791988572714e-01,8.863903598132387707e-01,6.590750368846244323e-01,3.152319881590799344e-01,3.977038790099735044e-01
9.935212216540769692e-01,6.294094030969253906e-01,2.811095578014155549e-02,5.057751471830604917e-01,6.712105584337407782e-02
3.538465262955375890e-01,5.486486098844778336e-02,6.032633096723712951e-01,7.068008600344082293e-01,5.843847702138275091e-01
5.898726146353583388e-02,1.712094119736032871e-01,2.603257466187451907e-01,1.000000000000000000e+00,7.236314214118050314e-01
3.739185176893999873e-02,7.699771850877292767e-01,2.911303020701129229e-01,9.655671849878211255e-02,9.008901145623713358e-01
2.082083214497562618e-01,1.073361714268966094e-01,4.520658689800484131e-01,9.367041405560707634e-01,2.741500101020133418e-01
7.556538038023026260e-01,7.235791146324752621e-01,8.598010875859651847e-01,5.705261109794514951e-01,3.657720381899249307e-01
5.949198218779788716e-01,6.498725399852537388e-01,9.158518893853346832e-01,5.077976157830303983e-01,6.166361360407104364e-01
5.410065061971480738e-02,7.768637505098615614e-01,3.151716898302819869e-01,1.010542483716708739e-01,8.275420752178621608e-01
9.790743883706791717e-01,6.202546457620843334e-01,9.153394229026345918e-02,4.986797879930115474e-01,2.160957175208044756e-01
8.166574350039512709e-01,6.569360180706723673e-02,6.327875603000352456e-01,3.387069411379994843e-02,5.726490952466574136e-01
8.505303338792828960e-01,1.125195768969476373e-01,5.071082751636344366e-01,6.246850724752728290e-03,3.500602732269816331e-01
9.025255872781392519e-01,6.327483184885941414e-01,4.354635626684011385e-01,5.270932949453185357e-01,9.465531680249708035e-01
4.494961730974604830e-01,9.306234072933700086e-01,7.869541326871263287e-01,4.209031931730213283e-01,1.691130683651098088e-01
6.383111082754238108e-01,3.022541101457263402e-01,9.226024607481688733e-01,4.217511577438698422e-01,4.919693061545346580e-01
8.387090494973129529e-01,9.631875575096254805e-02,5.505560102740133521e-01,1.549809455073186681e-02,4.285712059112554151e-01
2.035605733122767269e-01,1.092775444133490814e-01,4.462889308476629679e-01,9.398353566850066176e-01,2.826279284806725300e-01
1.569781122980570265e-01,8.185011899558326531e-01,4.584399489775257130e-01,1.388824318822331483e-01,4.016347592866162941e-01
6.763465422401260252e-01,2.974004466167623484e-01,9.551512453935719904e-01,4.096039816103691500e-01,4.409695698326823732e-01
1.086227038302363113e-01,7.990011573357527208e-01,3.918943578668371286e-01,1.189244132643554330e-01,5.911034321191753760e-01
5.547606377030047664e-01,2.617435984151301742e-01,8.398856408703866405e-01,4.384856801477546862e-01,5.698492487633755044e-01
8.331902614649484562e-01,9.871904102285573579e-01,5.717304799367886048e-01,9.482705971356394370e-01,5.170247647965851012e-01
4.523410245675192343e-01,9.316316214344428914e-01,7.898236530685214252e-01,4.233191606914646909e-01,1.641869949824084074e-01
6.941444453845926343e-01,2.935498448202707999e-01,9.697921767574031460e-01,4.031573411872427792e-01,4.174802438442200558e-01
4.413434983414647461e-01,9.277297561138451165e-01,7.787045321304895129e-01,4.139836730653493335e-01,1.834027652284231924e-01
9.815041240546529266e-01,6.218021946272233036e-01,8.080042659717223685e-02,4.998742746677029558e-01,1.911434280730741064e-01
3.518277279306584182e-01,8.955177652486936424e-01,6.856309270780641674e-01,3.375627964581750518e-01,3.527011365878303661e-01
1.052679532785654737e-01,1.509359984955678247e-01,3.212309501854617722e-01,9.860798391405073415e-01,5.620806109027524089e-01
7.494336701166314230e-01,7.144817845792130750e-01,8.772721705550552418e-01,5.624973256580210190e-01,3.774741041850369072e-01
2.114321049052646506e-01,1.059912939680943689e-01,4.560634474432319063e-01,9.344645436409377837e-01,2.686079651077373787e-01
3.826218791093682903e-01,9.066878854086843909e-01,7.181017096377120268e-01,3.641732410989186874e-01,2.935514293085946247e-01
6.506945718828593961e-01,3.013050723426868860e-01,9.334114679917857593e-01,4.180562582254609971e-01,4.753668636276326964e-01
5.701337387166323101e-01,2.900424849522798554e-01,8.587979784862763699e-01,4.383312283888200489e-01,5.722102239957176373e-01
8.423867829905528071e-01,1.013767577127066555e-01,5.369874576790969467e-01,1.257119973706460891e-02,4.042518485363595371e-01
1.114308055249010887e-01,1.482798642100892628e-01,3.292272484949835820e-01,9.839360052415525582e-01,5.411782406555849523e-01
7.940483448267136035e-01,9.963777459313152285e-01,7.151187651895012376e-01,8.932288765953313447e-01,7.418754094673989385e-01
9.047380334761383480e-01,6.288818364654655824e-01,4.257841440122991372e-01,5.225032315012830830e-01,9.297111364785646259e-01
5.058638299253500614e-01,7.629871730556958553e-03,7.481532994859545482e-01,5.527649083627946824e-01,3.624600162458463393e-01
1.065400717115116969e-01,7.981603546783032632e-01,3.889999890289123075e-01,1.181580279216026264e-01,5.998213212625224111e-01
3.687409095506562484e-01,9.016638520685598124e-01,7.035085958307013554e-01,3.522714759414918850e-01,3.204793802509872114e-01
5.915995862787618575e-01,6.502321279243915564e-01,9.128548673131950952e-01,5.077362014129542800e-01,6.188807792309976019e-01
8.134754990140964370e-01,6.123894377368022113e-02,6.447563209769026082e-01,3.665695152700915171e-02,5.930143028242079728e-01
4.454590213703236712e-01,9.291913454131449646e-01,7.828742122898519895e-01,4.174754094658025827e-01,1.761513757218404197e-01
1.218776937310817599e-01,8.043495575786603347e-01,4.102607119201531205e-01,1.239726477175015495e-01,5.365997539700118057e-01
8.138650331689012418e-01,9.916748159089037173e-01,6.419974344369774322e-01,9.215542030419605624e-01,6.300817631987755130e-01
6.630467595415765469e-01,6.575846507152001141e-01,9.766999712436914560e-01,5.145936425174073570e-01,5.505935768836922595e-01
4.376474598665541782e-01,9.264156853634126776e-01,7.749510131137556934e-01,4.108497201516272401e-01,1.899774064321354539e-01
8.121200606115053233e-01,5.933880289146070686e-02,6.498619779718819434e-01,3.785519557510796940e-02,6.016486018339095576e-01
5.930321780990783775e-01,6.500593711527479224e-01,9.141478566566044739e-01,5.077565843702206427e-01,6.179404750809838198e-01
9.400235864388255536e-01,5.950385104242416068e-01,2.669124478200266548e-01,4.796797156647648053e-01,6.038386473845513969e-01
1.853440601077523397e-01,1.169054631484442441e-01,4.235125278931752280e-01,9.509048214011326383e-01,3.222046132556881659e-01
9.026486665753559180e-01,6.325209737937831367e-01,4.349274714277038267e-01,5.268233630825670533e-01,9.456362027927774916e-01
5.557092414000112113e-01,6.646939657347333830e-01,8.806239706347454010e-01,5.099261074383072412e-01,6.244210506321385967e-01
1.322643102115712566e-01,8.085380637199921505e-01,4.245860271984693846e-01,1.281436322214226098e-01,4.951808017259225481e-01
4.412802858658362304e-01,2.710562884809009088e-02,6.879795321932055119e-01,6.176374875563304112e-01,4.574589870931294322e-01
1.767512116612153239e-01,8.264833216476900057e-01,4.852871120181893594e-01,1.484834751574764522e-01,3.334980742808631438e-01
2.683260532933409159e-01,2.612525477525727835e-01,5.680462867140785299e-01,6.630067867552065231e-01,2.491108735625829629e-01
8.705698889986240863e-02,7.902805577426468275e-01,3.617950985736134162e-01,1.113077362124649805e-01,6.828161557891920808e-01
7.112518733331869569e-01,2.891508259767271438e-01,9.835793321577740445e-01,3.965150319937117973e-01,3.952510492888918758e-01
9.929059814750080815e-01,6.290228649321316645e-01,3.079187867013311042e-02,5.054749457981280170e-01,7.349100342195402646e-02
8.055197301725873782e-01,9.936440997581055257e-01,6.726760691954238869e-01,9.097411115068838594e-01,6.778226203440599340e-01
1.527563354468493562e-01,1.306443277702654671e-01,3.822986417454784513e-01,9.673717132756098902e-01,4.098506145543606705e-01
7.461936810208421589e-01,7.101973466796519530e-01,8.864590013029920446e-01,5.587108702739742583e-01,3.845203793344285081e-01
2.570161661438575829e-01,6.720528848098628050e-01,5.952495511689440688e-01,4.044335019406863352e-01,2.834880574063731173e-01
7.148657000816232010e-01,6.784839373680741081e-01,9.776887237902016636e-01,5.303140978833204011e-01,4.715044501517736686e-01
2.567043009365221340e-01,2.594139825010042810e-01,5.536839398798782952e-01,6.697377611696478938e-01,2.756852359766654992e-01
7.847221687671512846e-01,9.986207526487600461e-01,7.498314928621842013e-01,8.795626970832803870e-01,7.922857277908891271e-01
7.790251034400353936e-01,9.999999999999998890e-01,7.711189180468006610e-01,8.710930376015353360e-01,8.220475294099960362e-01
1.350181197365306063e-01,8.096481014516777597e-01,4.283741299306232930e-01,1.292799964644752442e-01,4.843708463430779765e-01
0.000000000000000000e+00,4.347393211247853051e-01,2.318557720207980455e-01,5.075253151764446136e-01,8.845262464349528120e-01
2.801692851284403041e-01,2.610218425022622357e-01,5.821191204365987470e-01,6.583662800143026406e-01,2.240300201630933408e-01
9.730264596085748119e-01,6.163902041395064035e-01,1.183541268626545628e-01,4.957077797085611692e-01,2.779299357609840149e-01
4.359316740125301903e-01,2.876205262914455218e-02,6.828903203753313722e-01,6.229624886644974380e-01,4.656947094384350505e-01
8.944601358743022868e-01,6.475199380783680514e-01,4.701708845190844532e-01,5.454846929937625655e-01,1.000000000000000000e+00
4.852731584998801195e-01,9.432363422779257434e-01,8.226299124443929855e-01,4.515005018840417272e-01,1.109405433939419372e-01
4.653443822800941709e-01,9.362289804214758426e-01,8.028756555849060339e-01,4.343841911686843194e-01,1.422165050661442498e-01
5.040283179156160864e-01,9.497907879203842940e-01,8.409768684741956157e-01,4.677611322692017959e-01,8.380910525072882145e-02
5.570144926376984218e-01,2.717897693949376525e-01,8.436402421455067024e-01,4.391971847216594727e-01,5.751914485482025885e-01
5.962648632329025089e-01,3.004515587979845748e-01,8.844783722494529155e-01,4.330195902306746003e-01,5.454372824601244618e-01
2.166343597700853829e-01,1.038235969741663767e-01,4.624980514710255175e-01,9.307149622786502485e-01,2.603510735464228398e-01
5.044139653848397353e-01,8.055702016829258127e-03,7.468302054028059800e-01,5.542458257473898975e-01,3.644447449155094887e-01
8.587958006511589026e-01,1.237458808547185485e-01,4.770294729125842403e-01,0.000000000000000000e+00,2.949180110826293832e-01
9.920258681975610004e-01,6.284671817693707752e-01,3.463004943940684033e-02,5.050418784001174943e-01,8.259825325476061186e-02
6.360633263691052308e-01,3.023799231768727891e-01,9.206262471858929208e-01,4.224089280538307900e-01,4.949447385867355442e-01
8.905037367256849468e-01,4.433109696050830939e-01,4.873837875209223736e-01,3.275713789544375532e-01,8.951860573285823630e-01
8.093896507211231217e-01,5.550668317429197085e-02,6.601596980869988140e-01,4.029021697757373399e-02,6.189632109980787167e-01
3.545524785295968151e-01,8.965098245585227943e-01,6.885162763335382907e-01,3.399546978490743943e-01,3.475969060740628502e-01
9.356573956045473039e-01,5.921866495198511160e-01,2.867901061230049842e-01,4.776039498346767997e-01,6.448902917157053327e-01
