4.250986780971595103e-01,2.065941265648935899e-05,5.128282827829278023e-01,1.438615958132117012e-01,5.235634721408887193e-01,2.532235287241854094e-01,3.376246752883284574e-01,2.331392982987846307e-01,1.410688296491307558e-01,1.895793467700535861e-01,-5.484751932275944153e-02,1.438235236926476701e-01,-2.516507288552306543e-01,1.043520116150991328e-01,-4.517052038876300246e-01,8.090125183482678450e-02,-6.518467849014212279e-01,5.828449278501303399e-02,-8.516279440022564984e-01,3.351451819751570527e-02,-1.000000000000000000e+00,-1.106370697136417787e-03,-8.510648659071806676e-01,-3.495171092251713602e-02,-6.510512796513974187e-01,-5.793679467325835164e-02,-4.511091436935722454e-01,-8.109686202195914850e-02,-2.511728855855049347e-01,-1.043795103913772171e-01,-5.445517155245062357e-02,-1.439389566056153980e-01,1.413779535143432631e-01,-1.896358596330246504e-01,3.378366850862686288e-01,-2.331921139814170929e-01,5.236383439403896611e-01,-2.531840513945120552e-01,5.127563637370864402e-01,-1.437532462321911841e-01
4.321054466362668212e-01,1.173638059422800373e-08,4.738392360672454839e-01,2.265118856148223558e-01,5.259792028704881606e-01,4.542170974157362373e-01,4.992321172356149472e-01,6.224210137789004671e-01,2.934610365707042701e-01,5.501157729557605292e-01,7.777721663889650139e-02,4.298730100716988689e-01,-1.352848398188192525e-01,3.057738281758146659e-01,-3.589879271122466409e-01,2.204996636512010777e-01,-5.953928774038605987e-01,1.575380118240526650e-01,-8.312086278454150490e-01,9.037839641851247441e-02,-1.000000000000000000e+00,-4.654396922834605173e-09,-8.312085992424548264e-01,-9.037840470678615290e-02,-5.953928443757657840e-01,-1.575380215136330253e-01,-3.589878914518184194e-01,-2.204996732489074851e-01,-1.352848084968981957e-01,-3.057738447219771061e-01,7.777724589729793914e-02,-4.298730268170656288e-01,2.934610636990335752e-01,-5.501157879837598186e-01,4.992321309752916214e-01,-6.224210092455289001e-01,5.259791979055814526e-01,-4.542170660801571613e-01,4.738392285320990882e-01,-2.265118571413657633e-01
4.085662241750642742e-01,1.781187727875623017e-01,4.474966734844376681e-01,4.730583189840029124e-01,4.812348448202825590e-01,7.694261673160900372e-01,4.507361013367610081e-01,1.000000000000000000e+00,2.465987936300708394e-01,8.688904466658341486e-01,3.562856834612981860e-02,6.543334576382439094e-01,-1.778033574218667867e-01,4.438966473839525695e-01,-4.330729754526139730e-01,3.037096873690434129e-01,-7.004697430620956400e-01,1.777918747171310654e-01,-9.154606015949834363e-01,2.062640465464408990e-02,-7.835472094333263415e-01,-1.320950995778793213e-01,-5.348638017517328702e-01,-2.579609893191721071e-01,-2.839066227884026183e-01,-3.764693624430825447e-01,-7.778491169393782212e-02,-5.361508500113707498e-01,1.116809646718956994e-01,-7.327408230282478341e-01,3.078548872350961862e-01,-9.244881670966641485e-01,4.704408234991760418e-01,-9.796561447867994099e-01,4.737537707515745988e-01,-7.072290634703791712e-01,4.403909874263438606e-01,-4.095487774717233020e-01,4.011900554843257360e-01,-1.128249262373943601e-01
4.321168961237889516e-01,1.077280221471222418e-08,4.746228592627327325e-01,2.210136007831361715e-01,5.272772923123351108e-01,4.434091348820861089e-01,4.963926412027437896e-01,6.010035362914508683e-01,2.887812091494233457e-01,5.275665725797584749e-01,7.332731853497856389e-02,4.119253026531607409e-01,-1.397427619055431336e-01,2.925420459201946155e-01,-3.632090065337616469e-01,2.115287821449600425e-01,-5.978680819841948324e-01,1.511919470677292876e-01,-8.320375133897028874e-01,8.699989537767373327e-02,-1.000000000000000000e+00,-3.675365547812020141e-09,-8.320374896103966966e-01,-8.699990204649978021e-02,-5.978680548241861459e-01,-1.511919547845268497e-01,-3.632089773443693548e-01,-2.115287896204891549e-01,-1.397427356041272273e-01,-2.925420591582396090e-01,7.332734386473528654e-02,-4.119253166332640936e-01,2.887812335012547305e-01,-5.275665857373300627e-01,4.963926549954738032e-01,-6.010035329407122928e-01,5.272772876782543250e-01,-4.434091053849857356e-01,4.746228519578833405e-01,-2.210135743200438430e-01
2.336058131091899581e-01,1.188294392262416455e-01,2.513300428019987209e-01,3.565532607727937009e-01,2.652276559751879925e-01,5.944584674478126107e-01,2.816134834970557832e-01,8.323926907199246106e-01,2.500463744792489340e-01,9.999999971617173911e-01,1.229427041461802345e-01,8.391168943543455550e-01,2.587545164173640083e-03,6.215884428249758287e-01,-1.270129447875116557e-01,4.131854568933373550e-01,-3.170172046920393671e-01,2.512678217361254962e-01,-5.025239060348150044e-01,8.422793800995741209e-02,-5.025243360797676528e-01,-8.422738543542783451e-02,-3.170176624783262453e-01,-2.512674800129119368e-01,-1.270131911261383473e-01,-4.131851625333439748e-01,2.587401565300748076e-03,-6.215881561513321163e-01,1.229425833618066760e-01,-8.391167049640131381e-01,2.500463288337325674e-01,-1.000000000000000000e+00,2.816134916433021829e-01,-8.323928511424588672e-01,2.652276641336085428e-01,-5.944586303625160051e-01,2.513300553798958337e-01,-3.565534243931143266e-01,2.336058216077553096e-01,-1.188296036501966246e-01
3.897995715457709953e-01,2.699348859229461772e-01,4.190639221116880253e-01,5.399592151106131777e-01,4.476453716097282265e-01,8.106151141330337762e-01,4.045341064206868786e-01,9.999999996844605166e-01,2.103904441112577628e-01,8.498278367231643093e-01,1.838494913408759979e-02,6.372698618893264388e-01,-1.785555593281738240e-01,4.317865022182718615e-01,-4.235526746560451805e-01,2.916897174588866659e-01,-6.771955952194069761e-01,1.613359804920714569e-01,-8.511933699076243975e-01,3.386904334258009411e-09,-6.771956082057639659e-01,-1.613359729706036749e-01,-4.235526887053225331e-01,-2.916897107435001413e-01,-1.785555706689901101e-01,-4.317864932837425229e-01,1.838493766979108074e-02,-6.372698486678226582e-01,2.103904311970195284e-01,-8.498278228705368198e-01,4.045340983609659880e-01,-1.000000000000000000e+00,4.476453733698696480e-01,-8.106151364474504240e-01,4.190639242203145765e-01,-5.399592395171403103e-01,3.897995749231042417e-01,-2.699349110172193367e-01,3.661009584930738914e-01,-1.248486981994506874e-08
2.370858990113693388e-01,1.189639166837942741e-01,2.551060416731371627e-01,3.569619829490954799e-01,2.692193571501385607e-01,5.951480281960248586e-01,2.858414334374433929e-01,8.333646034678251491e-01,2.534969209111824773e-01,9.999999967337017681e-01,1.242827227267144091e-01,8.382492463339776823e-01,2.062156392855014897e-03,6.204622774712520439e-01,-1.297105992657325291e-01,4.122717862364275176e-01,-3.222529540450581598e-01,2.509063604423569238e-01,-5.100177786251882672e-01,8.409545027905634962e-02,-5.100184480513928476e-01,-8.409460176188301994e-02,-3.222536644708867137e-01,-2.509058379374577430e-01,-1.297109829322621311e-01,-4.122713361947920596e-01,2.061933377269184377e-03,-6.204618386714330081e-01,1.242825363039691267e-01,-8.382489584516066294e-01,2.534968504816734747e-01,-1.000000000000000000e+00,2.858414458415141080e-01,-8.333648454205047074e-01,2.692193695173115131e-01,-5.951482717274703127e-01,2.551060606881362380e-01,-3.569622266569973945e-01,2.370859118437818880e-01,-1.189641610973741354e-01
4.036761254132724686e-01,1.790984750637709400e-01,4.419850086270060707e-01,4.732975590210247163e-01,4.752254508177720660e-01,7.688779226021876800e-01,4.455017447794449303e-01,1.000000000000000000e+00,2.441857276229114637e-01,8.697233067101193260e-01,3.581063434190476236e-02,6.551546477575264094e-01,-1.749134380424136881e-01,4.445242972731068831e-01,-4.275083071727459050e-01,3.038279709801362527e-01,-6.925360130041593454e-01,1.775390005439063668e-01,-9.045787934846077905e-01,1.997120458106960844e-02,-7.723343752053777322e-01,-1.330525641252182645e-01,-5.254393733618083484e-01,-2.593853462294023471e-01,-2.763755320704425755e-01,-3.787405914884999780e-01,-7.323878337241503111e-02,-5.399823498807878597e-01,1.137229583069493816e-01,-7.362939666387799953e-01,3.074614069830568508e-01,-9.277678254791210666e-01,4.656694737119874139e-01,-9.779340240593814571e-01,4.674581511169223491e-01,-7.041456005549826536e-01,4.347030523304896699e-01,-4.072753319353171197e-01,3.961220315257520386e-01,-1.113157557623067340e-01
4.729958712360159412e-01,2.337159811282460975e-01,5.245123059147124289e-01,4.684405494341998821e-01,5.021695961537763209e-01,6.492100051352540646e-01,2.988986573266984581e-01,5.784483374960455171e-01,8.304843132299739861e-02,4.525185577041656582e-01,-1.298668010611097323e-01,3.225838408655006817e-01,-3.537390345837667094e-01,2.318996547292814514e-01,-5.923208468375101843e-01,1.655705964076289172e-01,-8.301847331763619886e-01,9.464238848580563968e-02,-1.000000000000000000e+00,8.016085755530260189e-10,-8.301847326794087323e-01,-9.464238881507544554e-02,-5.923208471204350900e-01,-1.655705962810060383e-01,-3.537390349056468986e-01,-2.318996546491218502e-01,-1.298668013335931848e-01,-3.225838407079631431e-01,8.304843108707556099e-02,-4.525185575651792247e-01,2.988986571339667386e-01,-5.784483373861571964e-01,5.021695960730743202e-01,-6.492100051727744958e-01,5.245123059455476522e-01,-4.684405496308183259e-01,4.729958712849037239e-01,-2.337159813202416558e-01,4.320561960373727195e-01,-8.441740577266690179e-11
3.000177610694516050e-01,8.403783660865480601e-09,3.185679327454058463e-01,2.638603952518967510e-01,3.420876855304996189e-01,5.277578988338267330e-01,3.652336508282633676e-01,7.920476016848290168e-01,3.377901181096159000e-01,1.000000000000000000e+00,1.838335180672126534e-01,8.672561371082754267e-01,2.708432733935865408e-02,6.563551961033033955e-01,-1.311881881923473991e-01,4.477328990745766957e-01,-3.341569995488746225e-01,2.993833797122496532e-01,-5.521547112110711808e-01,1.641142808422500210e-01,-6.983228444908121668e-01,-4.697343492714167639e-09,-5.521546965038982568e-01,-1.641142910358472373e-01,-3.341569849107329793e-01,-2.993833883526326178e-01,-1.311881785124702215e-01,-4.477329092839888447e-01,2.708433629711355650e-02,-6.563552085338089093e-01,1.838335277476498553e-01,-8.672561501817288576e-01,3.377901250764976937e-01,-9.999999973396760389e-01,3.652336490181625761e-01,-7.920475852828988694e-01,3.420876845586481863e-01,-5.277578821382227225e-01,3.185679308328080994e-01,-2.638603784718316914e-01
