1.274853230976545904e-01,4.151793663953727842e-01,5.289525046989578261e-01,6.691233886548065835e-01,8.774915537188719972e-01
5.783707667877346914e-01,9.811129891061058927e-01,4.528535039166141640e-01,4.471081320360790201e-01,4.919342227985313287e-01
5.786669237173449609e-01,9.862658700074103946e-01,4.493572842125828082e-01,4.555851783144673206e-01,5.243607497526474592e-01
4.321441837237443018e-01,7.915333501276764494e-01,2.733579342093386821e-01,5.521443582334211175e-01,5.255738908823388567e-01
1.508774291645390564e-01,4.318703117755350873e-01,9.827910053556132564e-01,4.493190428989501939e-02,9.999999999999998890e-01
1.463234765087281231e-01,4.300842106238351725e-01,5.017597795223055490e-01,6.528173809269082195e-01,6.747108559564065633e-01
8.397438302425375145e-01,5.106035880589582243e-01,4.309310964965394897e-01,7.679743015885294177e-01,4.996055592871246342e-01
8.251110115274862267e-01,5.725029109205699296e-01,4.248171896644700185e-01,7.909854988603772785e-01,5.105253294415837972e-01
8.298974179777518501e-01,5.513148822286199069e-01,4.254219096619006324e-01,7.808847563188321406e-01,5.062317682446390021e-01
2.299158916953977227e-01,4.937442465223760846e-01,2.433455758805951885e-01,7.393154694987312814e-01,5.471241948918363907e-01
3.054242824493137998e-01,6.103697926031773635e-01,1.544305558585776783e-01,6.433447017255704559e-01,7.888572891437277690e-01
2.112399985891936782e-01,4.694500869083692574e-01,2.658240594685699620e-01,7.670085849871252082e-01,5.344493211877555661e-01
4.356186129415635655e-01,7.986014063184406764e-01,2.717214964739909089e-01,5.532706527841128041e-01,5.465611185508134628e-01
6.721220020447216115e-01,5.802864835421767120e-01,0.000000000000000000e+00,1.659745406306663007e-01,5.569411754669343351e-01
1.981731871053747929e-01,5.134188182241684606e-01,4.656585975206997130e-01,6.054203476014030638e-01,7.726029672125589443e-01
2.258971029836390199e-01,4.761832470917580773e-01,2.460686255383635890e-01,7.321630670946128738e-01,4.110866733768714920e-01
2.588445912439352181e-01,5.193601898690575203e-01,2.089961137362860710e-01,6.823572841170905123e-01,4.406003915907806823e-01
3.017034667098504874e-01,6.038249667485852124e-01,1.587803271551296858e-01,6.471690303108469378e-01,7.693690420063565849e-01
8.508998144423542964e-01,4.798871384077575963e-01,4.135889232458642151e-01,7.264599306260695055e-01,5.150258302640107200e-01
6.894167188045295935e-01,8.213679285262505125e-01,4.569776667259999314e-01,4.384850076663027174e-01,4.444721623894393736e-01
9.395080472890404710e-01,2.028195126553472560e-01,4.053938570088866378e-01,5.049677454132317500e-01,4.867949471147797191e-01
